generation,proxy,pocket_fit,novelty,strain,sa,qed,logp,mw,fp,smiles,fragment_counts
2,0.442703999631123,0.6911552702246077,1.0,0.22574135822864472,10.0,0.48844457037463734,1.5582799999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1460>,N#Cc1ccccc1,0
2,0.4968701352948771,0.6895200890419553,1.0,0.6818159368842879,10.0,0.6529689579853635,3.3119000000000023,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1380>,Oc1cccc(-c2ccn3ccccc23)c1,0
2,0.559377558311765,0.6890404668304372,1.0,0.32452349888319193,10.0,0.8396608808907574,2.2359,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E14D0>,NCCc1cccc(C(N)c2ccccc2)c1,0
2,0.4001234496353104,0.6879628026269121,1.0,0.25022725458050926,10.0,0.49531271324374415,0.05879999999999996,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1620>,Nc1ccncn1,0
2,0.45309777603469786,0.6907008668979928,1.0,0.22437605207538205,10.0,0.4832965029562796,1.9647999999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1690>,Fc1ccccc1F,0
2,0.5107107267985653,0.6911624747597006,1.0,0.24395653385618044,10.0,0.7937192194244723,0.9325999999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E15B0>,NC(=O)C1CCC(Nc2cnccn2)CC1,0
2,0.532180938462836,0.6915058711493076,1.0,0.29549836957558867,10.0,0.7148426813223886,2.0662,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1700>,CC(C)(C)C(=O)Nc1ccccn1,0
2,0.4702032185912686,0.6912237716097416,1.0,0.23982022522818439,10.0,0.5285863388321962,2.993400000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E17E0>,Clc1ccccc1Cl,0
2,0.3814464172971654,0.689743210807659,1.0,0.22309996191420844,10.0,0.4777611922776153,-0.35900000000000015,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1540>,Nc1ccnc(N)n1,0
2,0.44864285097338147,0.6900951023118208,1.0,0.2930278186455729,10.0,0.5859367170668043,0.7855000000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1770>,NC(=O)c1ccccc1,0
2,0.5091418456977562,0.6903116087301326,1.0,0.3242879259232845,10.0,0.8023674162793036,1.2296000000000002,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1850>,CC(C)(CCc1cccc(C(N)=O)c1)C(N)=O,0
2,0.4656671690748319,0.68750826289681,1.0,0.28292402961571583,10.0,0.6122319116423771,1.0462,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E19A0>,CNC(=O)c1ccccc1,0
2,0.4616932892817654,0.6882968117419489,1.0,0.8798736139042554,10.0,0.5407179693764728,1.5814,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E18C0>,c1cc2ccncnc-2c1,0
2,0.3986618247436196,0.6902729430025301,1.0,0.3255330923277305,10.0,0.45657378498177054,0.6287,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1A10>,O=CN1CCCCC1,0
2,0.48514232532632345,0.6884312535356903,1.0,0.7812915002184997,10.0,0.5970666437894958,1.8722999999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1930>,c1ccc(-n2cccn2)cc1,0
2,0.48289115110065434,0.6900881712845199,1.0,0.7853363490549511,10.0,0.5818747174304413,3.025500000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1B60>,c1ccc(-n2cnc3ccccc32)cc1,0
2,0.47796104544144563,0.6896863387393918,1.0,0.36037165474406074,10.0,0.5311915584041306,2.2348,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1BD0>,c1ccc2cnccc2c1,0
2,0.5104115273957519,0.6888868936290857,1.0,0.7618869966809529,10.0,0.6517443639878626,2.0766999999999998,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1AF0>,c1ccc(-c2cc[nH]n2)cc1,0
2,0.4545391111646418,0.689625155172018,1.0,0.27892690284864835,10.0,0.5719431747561196,1.1453,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1CB0>,NCc1ccccc1,0
2,0.520408013029768,0.6900750399151762,1.0,0.33571673704569877,10.0,0.7103828943707656,1.7258,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1A80>,Nc1nccc(-c2ccccc2)n1,0
3,0.5749436077120477,0.688927368946995,1.0,0.39071548313001847,10.0,0.8952681648915647,2.9939,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1C40>,NC(=O)C1CCC(c2cc3ccccc3cn2)CC1,0
3,0.4702032185912686,0.6912237716097416,1.0,0.23982022396160385,10.0,0.5285863388321962,2.993400000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1D90>,Clc1ccccc1Cl,0
3,0.532180938462836,0.6915058711493076,1.0,0.29549836954624037,10.0,0.7148426813223886,2.0662,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1D20>,CC(C)(C)C(=O)Nc1ccccn1,0
3,0.5301073091022461,0.6909677477574607,1.0,0.3745882179944148,10.0,0.842472740292132,3.664080000000003,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1E70>,CC(C)(C)C(=O)N(c1ccccn1)c1ccccc1C#N,0
3,0.42220997516012343,0.69095551769794,1.0,0.40042606985796947,10.0,0.5196685004574958,3.8450000000000015,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1EE0>,c1ccc2ncc(-c3ccc4cccnc4n3)cc2c1,0
3,0.5280375129905552,0.6911831790586459,1.0,0.3768263284604262,10.0,0.7575136085444435,3.0007,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1E00>,NC(=O)c1ccc(-c2cc3ccccc3cn2)cc1,0
3,0.5068529639314266,0.6884181272857034,1.0,0.4066541312047834,10.0,0.7733398969469335,0.8247000000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1FC0>,NC(=O)c1ccccc1-c1nccnc1N,0
3,0.44864285097338147,0.6900951023118208,1.0,0.29302781866707056,10.0,0.5859367170668043,0.7855000000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E1F50>,NC(=O)c1ccccc1,0
3,0.4968701352948771,0.6895200890419553,1.0,0.6815636580790189,10.0,0.6529689579853635,3.3119000000000023,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E2110>,Oc1cccc(-c2ccn3ccccc23)c1,0
